"","run","perc.vector","perc.host","num.tsetse","trans"
"68.23",432,3.07008820960188,6.10794746287754,35.1644713359085,3000
"68.24",432,2.67821199506826,2.08717376444504,11.816910959774,4000
"68.25",432,2.32606799080843,0.67687133201652,3.97172541066073,5000
"69.10",438,5.50521831792501,73.3539303620205,3778.09038634456,-10000
"69.11",438,5.48032645853808,73.2999122123896,3684.96654728448,-9000
"69.12",438,5.44958523617374,73.2278514167326,3567.76276625505,-8000
"69.13",438,5.41185136171959,73.1304683169291,3420.89635536861,-7000
"69.14",438,5.36582267150407,72.9964870629229,3237.74372978631,-6000
"69.15",438,5.310048492311,72.8075960504232,3010.64837787147,-5000
"69.16",438,5.24295669148666,72.5321862579686,2731.09812516276,-4000
"69.17",438,5.16290058404549,72.1110540610969,2390.21497071425,-3000
"69.18",438,5.06820594658389,71.4197541572797,1979.79334377157,-2000
"69.19",438,4.95702940336888,70.1461366757772,1494.26600482254,-1000
"69.20",438,4.82524456217711,67.2235115009646,934.189595824942,0
"69.21",438,4.62279477552264,55.0304225158392,312.130039495922,1000
"69.22",438,4.28065854430957,35.2470415408304,104.692536531399,2000
"69.23",438,3.83713873023238,16.6091741305908,35.1644713359085,3000
"69.24",438,3.37213389635053,6.21551586107892,11.816910959774,4000
"69.25",438,2.93712856079078,2.06616676905374,3.97172541066073,5000
"70.10",444,4.94647605324711,68.7055192469956,3778.09038634456,-10000
"70.11",444,4.9249470759973,68.6285046838615,3684.96654728447,-9000
"70.12",444,4.89817919509921,68.5257002233448,3567.76276625504,-8000
"70.13",444,4.86504785050356,68.3866966277776,3420.8963553686,-7000
"70.14",444,4.82421472242177,68.1954065222649,3237.74372978631,-6000
"70.15",444,4.77409772586135,67.9258081312131,3010.64837787147,-5000
"70.16",444,4.71283603443768,67.5332696357563,2731.09812516276,-4000
"70.17",444,4.63824294231954,66.9350087812109,2390.21497071425,-3000
"70.18",444,4.54771399992799,65.9595602678852,1979.79334377157,-2000
"70.19",444,4.43789538887979,64.1866233305191,1494.26600482254,-1000
"70.20",444,4.30235971193465,60.238619655641,934.189595824941,0
"70.21",444,4.08676089139775,45.3910919115429,312.130039495921,1000
"70.22",444,3.74041979503727,25.7335789472313,104.692536531399,2000
"70.23",444,3.32493092114028,10.9353455193805,35.1644713359084,3000
"70.24",444,2.91030907312127,3.87973756069651,11.816910959774,4000
"70.25",444,2.53085214477807,1.26468578945032,3.97172541066073,5000
"71.10",447,5.8197892618473,58.9453115111203,3778.09038634456,-10000
"71.11",447,5.79736783696178,58.9129127078676,3684.96654728447,-9000
"71.12",447,5.76966123175928,58.8694947525428,3567.76276625504,-8000
"71.13",447,5.73562703164696,58.8105012250311,3420.89635536861,-7000
"71.14",447,5.69407219727656,58.7288225182493,3237.74372978632,-6000
"71.15",447,5.64365795229283,58.612831805572,3010.64837787147,-5000
"71.16",447,5.58291663256554,58.4423267102357,2731.09812516276,-4000
"71.17",447,5.51028046289732,58.1792252917295,2390.21497071425,-3000
"71.18",447,5.42409743423711,57.7429152320426,1979.79334377157,-2000
"71.19",447,5.32244212070531,56.9292672031712,1494.26600482254,-1000
"71.20",447,5.20099213475809,55.0289819023152,934.189595824942,0
"71.21",447,5.01101781165498,46.7107447077463,312.130039495922,1000
"71.22",447,4.67721395124185,31.8555986438257,104.692536531399,2000
"71.23",447,4.21962546873058,16.0434275811557,35.1644713359085,3000
"71.24",447,3.7209517429785,6.28506294846604,11.816910959774,4000
"71.25",447,3.24572570050209,2.14883927263292,3.97172541066073,5000
"72.10",459,4.81329322126548,66.7648076946667,3778.09038634456,-10000
"72.11",459,4.80495473384919,66.6891209829271,3684.96654728447,-9000
"72.12",459,4.79417322986175,66.5880978670026,3567.76276625504,-8000
"72.13",459,4.78020199270828,66.451577634432,3420.89635536861,-7000
"72.14",459,4.76203443695019,66.2639125982457,3237.74372978631,-6000
"72.15",459,4.73829757868348,65.9998790448022,3010.64837787147,-5000
"72.16",459,4.70708989699,65.6163383948714,2731.09812516276,-4000
"72.17",459,4.66572387592496,65.033428463272,2390.21497071425,-3000
"72.18",459,4.61028536714628,64.0858318677909,1979.79334377157,-2000
"72.19",459,4.53472839305473,62.3680748208966,1494.26600482254,-1000
"72.20",459,4.42769408681248,58.5494652938574,934.189595824942,0
"72.21",459,4.22737992367923,44.1882487725414,312.130039495922,1000
"72.22",459,3.88485821744493,25.1655171940674,104.692536531399,2000
"72.23",459,3.46105153708368,10.7795467559343,35.1644713359085,3000
"72.24",459,3.03254832313965,3.86602790063575,11.816910959774,4000
"72.25",459,2.63829202256483,1.27675584878003,3.97172541066073,5000
"73.10",469,5.07626976617981,50.0381070072329,3778.09038634456,-10000
"73.11",469,5.05325964968426,50.0003203140775,3684.96654728447,-9000
"73.12",469,5.02480491113982,49.9495610465214,3567.76276625504,-8000
"73.13",469,4.9898216220482,49.8804012790411,3420.8963553686,-7000
"73.14",469,4.94706471700984,49.7843494576292,3237.74372978631,-6000
"73.15",469,4.89513082866121,49.6474989162422,3010.64837787146,-5000
"73.16",469,4.83247320680402,49.4456972965603,2731.09812516276,-4000
"73.17",469,4.7574291541581,49.1335682095117,2390.21497071425,-3000
"73.18",469,4.66823542594015,48.6157787823686,1979.79334377157,-2000
"73.19",469,4.56283717248282,47.6542934249484,1494.26600482254,-1000
"73.20",469,4.43674799461579,45.4441751095405,934.189595824942,0
"73.21",469,4.2408366174584,36.412936444362,312.130039495922,1000
"73.22",469,3.91344474429055,22.5339910711921,104.692536531399,2000
"73.23",469,3.49863229614653,10.2912217572142,35.1644713359085,3000
"73.24",469,3.07059652691703,3.78845909931382,11.816910959774,4000
"73.25",469,2.67308252219394,1.2527158463893,3.97172541066073,5000
"74.10",485,5.55101164559122,53.7922545456114,3778.09038634456,-10000
"74.11",485,5.52408721671363,53.7388477311712,3684.96654728448,-9000
"74.12",485,5.49079119755148,53.6677706175161,3567.76276625504,-8000
"74.13",485,5.44985324827252,53.5719943923092,3420.89635536861,-7000
"74.14",485,5.39981228374025,53.4406886323136,3237.74372978631,-6000
"74.15",485,5.33901809587388,53.2563664360665,3010.64837787147,-5000
"74.16",485,5.26564621986688,52.9890374012664,2731.09812516276,-4000
"74.17",485,5.17772680176787,52.5829534044222,2390.21497071425,-3000
"74.18",485,5.07316149523115,51.922044333121,1979.79334377157,-2000
"74.19",485,4.94951559870684,50.7190925877807,1494.26600482254,-1000
"74.20",485,4.80163127674146,48.0157880910085,934.189595824942,0
"74.21",485,4.57354246351337,37.4288566865793,312.130039495922,1000
"74.22",485,4.20186760887832,22.2371990609896,104.692536531399,2000
"74.23",485,3.74486398292364,9.79979625914572,35.1644713359085,3000
"74.24",485,3.28182332115597,3.53602072910454,11.816910959774,4000
"74.25",485,2.85525812977061,1.15818470040018,3.97172541066073,5000
"75.10",491,5.24816103896463,66.2389543052865,3778.09038634456,-10000
"75.11",491,5.21702795799831,66.1792894079576,3684.96654728447,-9000
"75.12",491,5.1786822386706,66.0997601586472,3567.76276625504,-8000
"75.13",491,5.13177802178206,65.9923976986613,3420.8963553686,-7000
"75.14",491,5.07482352692449,65.8449037187032,3237.74372978631,-6000
"75.15",491,5.00622533688578,65.6374033854624,3010.64837787146,-5000
"75.16",491,4.92437276841564,65.3357970498228,2731.09812516276,-4000
"75.17",491,4.82777996211491,64.8766664227962,2390.21497071425,-3000
"75.18",491,4.71528892029211,64.1277604366029,1979.79334377157,-2000
"75.19",491,4.58617588722866,62.7604899643892,1494.26600482254,-1000
"75.20",491,4.43838114673284,59.6689188437246,934.189595824942,0
"75.21",491,4.22474252124169,47.3019918795679,312.130039495922,1000
"75.22",491,3.88316793390955,28.8284075694178,104.692536531399,2000
"75.23",491,3.46351953580556,13.0302155905421,35.1644713359085,3000
"75.24",491,3.03690792908798,4.80169289791026,11.816910959774,4000
"75.25",491,2.64294783478375,1.60453514500442,3.97172541066073,5000
